pair,bird_width,bird_TotalLength,bird_wingspan,bird_wing,bird_tail,bird_tarsus,bird_finger,beak_culmen,beak_width,beak_height
R_dimidiatus_24_R_icteronotus_26,0.9024,0.6902,0.4902,0.66,0.8428,0.9484,0.1375,0.8615,0.9344,0.8507
R_dimidiatus_24_R_icteronotus_28,0.8049,0.7717,0.4887,0.8,0.8916,0.9391,0.1356,0.8129,0.9688,0.7783
R_dimidiatus_24_R_icteronotus_50,0.6829,0.6739,0.5188,0.76,0.9518,0.8391,1.0,0.7337,0.7719,0.7029
R_dimidiatus_24_R_icteronotus_51,0.9024,0.7609,0.5564,0.72,0.9277,0.9219,1.0,0.7963,0.8073,0.7899
R_dimidiatus_24_R_icteronotus_52,0.8293,0.6087,0.6842,0.48,0.988,0.7266,1.0,0.9933,0.6562,0.9565
R_dimidiatus_24_R_icteronotus_53,0.9268,0.7609,0.6165,0.96,0.9518,0.907,1.0,0.9767,0.9104,0.813
R_dimidiatus_27_R_dimidiatus_30,0.9756,0.9457,0.7744,0.96,0.988,0.7812,1.0,0.6738,0.8021,0.7391
R_dimidiatus_27_R_dimidiatus_33,0.9756,0.8913,0.8872,0.6,0.9759,0.4219,1.0,0.9401,0.9583,0.9855
R_dimidiatus_27_R_dimidiatus_36,0.3171,0.8152,0.8421,1.0,1.0,0.7422,0.0437,0.787,0.9375,0.8406
R_dimidiatus_27_R_dimidiatus_37,1.0,0.9457,0.8872,0.92,0.9759,0.6797,0.375,0.8402,0.8958,0.7246
R_dimidiatus_27_R_dimidiatus_38,0.9756,0.8913,0.9248,0.68,0.9398,0.7031,0.3125,0.9068,0.8958,0.8406
R_dimidiatus_27_R_dimidiatus_40,0.8537,0.837,0.8947,0.92,0.988,0.8984,0.3438,0.8602,0.5104,0.2029
R_dimidiatus_27_R_dimidiatus_41,0.9756,0.8913,0.9098,1.0,0.8554,0.9922,0.2188,0.9534,0.3646,0.1594
R_dimidiatus_27_R_dimidiatus_42,0.9268,0.9457,0.9624,0.6,1.0,0.8125,0.3812,0.8935,0.3438,0.5942
R_dimidiatus_27_R_dimidiatus_43,0.8537,0.8913,1.0,0.8,1.0,0.9219,0.1875,0.9933,0.4583,0.3188
R_dimidiatus_27_R_dimidiatus_44,0.9512,1.0,0.9624,0.84,0.9518,0.9531,0.3125,0.9401,0.9583,0.8696
R_dimidiatus_27_R_dimidiatus_45,0.8293,0.8913,0.8872,1.0,1.0,0.9297,0.2812,0.9933,0.8646,0.7971
R_dimidiatus_27_R_dimidiatus_47,0.9756,0.837,0.812,0.72,1.0,0.8438,0.25,0.98,0.75,0.5362
R_dimidiatus_27_R_dimidiatus_49,0.8537,0.6739,0.8872,1.0,0.1566,0.8828,0.2188,0.9268,0.8125,1.0
R_dimidiatus_27_R_dimidiatus_52,0.9756,0.837,1.0,1.0,0.8795,0.2656,0.225,0.7736,0.9271,0.8986
R_dimidiatus_27_R_dimidiatus_53,0.6829,0.7609,0.8872,0.92,0.9277,0.9687,0.2688,0.8469,0.7812,0.9565
R_dimidiatus_27_R_dimidiatus_59,0.9512,0.8043,0.9398,0.84,0.9277,0.8945,0.2369,0.737,0.874,0.8391
R_dimidiatus_27_R_dimidiatus_65,0.9756,0.8913,0.9925,0.92,0.9157,0.9734,0.2981,0.9807,0.9688,0.8478
R_dimidiatus_27_R_dimidiatus_66,0.9024,0.8261,0.9173,0.92,0.9759,0.9547,0.2738,0.7936,0.9562,0.8667
R_dimidiatus_27_R_dimidiatus_67,0.9512,0.8587,0.9774,0.84,0.9759,0.8852,0.2219,0.7776,0.8844,0.9522
R_dimidiatus_27_R_dimidiatus_68,0.9512,0.8804,0.9398,1.0,0.9518,0.9547,0.23,0.9021,0.8604,0.7942
R_dimidiatus_27_R_dimidiatus_69,0.9512,0.8478,0.9173,1.0,0.988,0.9641,0.2188,0.8229,0.899,0.7826
R_dimidiatus_27_R_dimidiatus_70,0.9268,0.8152,0.9549,0.92,0.9759,0.9375,0.235,0.7304,0.8271,0.7333
R_dimidiatus_27_R_dimidiatus_72,0.9024,0.7391,0.9173,0.92,0.9759,0.5836,0.2306,0.9927,0.8979,0.8217
R_dimidiatus_27_R_dimidiatus_74,0.9756,0.8478,0.9323,0.92,0.9639,0.9063,0.2356,0.8968,0.8292,0.787
R_dimidiatus_27_R_dimidiatus_76,0.9756,0.837,0.8872,0.96,0.9036,0.9039,0.1956,0.8968,0.8021,0.8768
R_dimidiatus_27_R_dimidiatus_77,0.9756,0.8804,0.9023,1.0,0.988,0.7414,0.2425,0.9674,0.8,0.887
R_dimidiatus_27_R_dimidiatus_78,0.878,0.8913,0.9173,0.92,0.9277,0.9437,0.2156,0.9874,0.9104,0.7957
R_dimidiatus_27_R_dimidiatus_80,0.9512,0.9457,0.8872,0.96,0.9036,0.9852,0.2319,0.8162,0.7896,0.8551
R_dimidiatus_27_R_dimidiatus_83,0.9756,0.9457,0.9248,0.96,1.0,0.8703,0.1787,0.8309,0.7635,0.871
R_dimidiatus_27_R_dimidiatus_84,0.9024,0.9457,0.9624,0.88,0.9157,0.943,0.1662,0.8562,0.776,0.8101
R_dimidiatus_27_R_dimidiatus_85,0.9268,0.9457,0.9323,0.92,0.9639,0.9383,0.2656,0.8775,0.8469,0.9116
R_dimidiatus_27_R_dimidiatus_86,0.9512,0.9022,0.9474,0.88,0.9639,0.9836,0.2544,0.8349,0.8156,0.7014
R_dimidiatus_27_R_dimidiatus_90,0.8537,0.9783,0.9925,0.84,0.9518,0.8438,0.2725,0.8522,0.799,0.8449
R_dimidiatus_27_R_dimidiatus_98,0.9268,0.913,0.9023,0.92,0.988,0.882,0.1981,0.6518,0.9073,0.729
R_dimidiatus_27_R_dimidiatus_102,0.9268,0.9022,0.9098,0.88,0.9518,0.9695,0.2319,0.8822,0.8021,0.887
R_dimidiatus_27_R_dimidiatus_106,0.9756,0.837,1.0,0.88,0.9639,0.8594,0.1894,0.7916,0.8854,0.8406
R_dimidiatus_27_R_dimidiatus_200,0.5854,0.3478,0.2857,0.32,0.5904,0.9688,1.0,0.3542,0.3021,0.7246
R_dimidiatus_27_R_dimidiatus_201,0.9268,0.913,0.7519,0.68,0.8554,0.8906,1.0,0.9534,0.1979,0.8406
R_dimidiatus_27_R_dimidiatus_203,0.9268,0.9674,0.6617,0.72,0.988,0.7344,1.0,0.8868,0.9687,0.7246
R_dimidiatus_27_R_dimidiatus_204,0.9512,0.9783,0.9323,1.0,0.9277,0.9336,1.0,0.8489,0.9177,0.7855
R_dimidiatus_27_R_dimidiatus_205,0.9024,1.0,0.9474,0.8,0.988,0.8227,1.0,0.9341,0.9917,0.7029
R_dimidiatus_27_R_icteronotus_02,0.8049,0.7391,0.8496,0.88,0.9759,0.5469,1.0,0.8868,0.6771,0.9275
R_dimidiatus_27_R_icteronotus_04,0.8537,0.7826,0.9474,0.96,0.8434,0.7187,0.25,0.9401,0.5625,0.9565
R_dimidiatus_27_R_icteronotus_05,0.7561,0.8913,0.8647,1.0,0.8795,0.5625,0.225,0.8602,0.6146,0.942
R_dimidiatus_27_R_icteronotus_06,0.8537,0.7826,0.812,1.0,0.8434,0.8281,0.125,1.0,0.9167,0.971
R_dimidiatus_27_R_icteronotus_07,0.8049,0.7826,0.9248,0.8,0.8795,0.9141,0.1375,0.8735,0.9271,0.8551
R_dimidiatus_27_R_icteronotus_08,0.3171,0.7826,0.8872,0.8,0.9398,0.8906,0.2438,0.9867,0.8333,0.8986
R_dimidiatus_27_R_icteronotus_09,0.7073,0.75,0.9774,0.8,0.8675,0.5312,0.1813,0.98,0.75,0.8696
R_dimidiatus_27_R_icteronotus_10,0.878,0.6522,1.0,0.8,0.8795,0.7734,0.0687,0.9601,0.7812,0.8696
R_dimidiatus_27_R_icteronotus_11,0.8293,0.7609,0.7368,0.68,0.9277,0.7305,0.1706,0.6458,0.9542,0.7232
R_dimidiatus_27_R_icteronotus_12,0.8049,0.7174,0.812,0.84,0.8554,0.7086,0.0994,0.7264,0.9792,0.9391
R_dimidiatus_27_R_icteronotus_13,0.8293,0.75,0.9023,0.88,0.8434,0.7734,0.0619,0.7164,0.9333,0.8246
R_dimidiatus_27_R_icteronotus_14,0.7805,0.8478,0.9323,0.88,0.9398,0.7969,0.0,0.978,0.6281,0.5797
R_dimidiatus_27_R_icteronotus_15,0.9024,0.8696,0.9474,0.96,0.9699,0.9633,0.1562,0.769,0.8188,0.9681
R_dimidiatus_27_R_icteronotus_16,0.7561,0.8913,0.7368,0.68,0.8916,0.7695,0.1544,0.8169,0.7583,0.9101
R_dimidiatus_27_R_icteronotus_17,0.8049,0.9457,0.7218,0.72,0.8675,0.918,0.0344,0.6744,0.776,0.7449
R_dimidiatus_27_R_icteronotus_18,0.8537,0.8261,0.7143,0.84,0.9036,0.9039,0.1075,0.6704,0.9177,0.8957
R_dimidiatus_27_R_icteronotus_22,0.9024,0.9022,0.7744,0.88,0.9398,0.7797,0.1631,0.7217,0.7854,0.9638
R_dimidiatus_27_R_icteronotus_23,0.8049,0.8913,0.812,0.84,0.9518,0.8609,0.1475,0.8515,0.8104,0.8768
R_dimidiatus_27_R_icteronotus_24,0.8293,0.8587,0.7519,0.8,0.9157,0.9883,0.0663,0.7756,0.8281,0.9942
R_dimidiatus_27_R_icteronotus_26,0.9024,0.8098,0.8887,0.94,0.903,0.7844,0.1375,0.9015,0.7885,0.9174
R_dimidiatus_27_R_icteronotus_28,0.8049,0.8913,0.8872,0.92,0.9518,0.8969,0.1356,0.8529,0.8854,0.9899
R_dimidiatus_27_R_icteronotus_50,0.6829,0.7935,0.9173,0.96,0.988,0.675,1.0,0.6937,0.9177,0.9348
R_dimidiatus_27_R_icteronotus_51,0.9024,0.8804,0.9549,1.0,0.8675,0.7578,1.0,0.7563,0.9531,0.9783
R_dimidiatus_27_R_icteronotus_52,0.8293,0.7283,0.9173,0.76,0.9518,0.8906,1.0,0.9534,0.5104,0.7246
R_dimidiatus_27_R_icteronotus_53,0.9268,0.8804,0.985,0.68,0.988,0.9289,1.0,0.9834,0.7646,0.9551
R_dimidiatus_30_R_dimidiatus_33,0.9512,0.9457,0.6617,0.64,0.9639,0.6406,1.0,0.7337,0.7604,0.7246
R_dimidiatus_30_R_dimidiatus_36,0.2927,0.8696,0.6165,0.96,0.988,0.9609,0.0437,0.4607,0.8646,0.8986
R_dimidiatus_30_R_dimidiatus_37,0.9756,1.0,0.6617,0.96,0.9639,0.8984,0.375,0.514,0.9062,0.9855
R_dimidiatus_30_R_dimidiatus_38,1.0,0.9457,0.6992,0.72,0.9518,0.9219,0.3125,0.5806,0.6979,0.8986
R_dimidiatus_30_R_dimidiatus_40,0.8293,0.8913,0.6692,0.96,0.9759,0.8828,0.3438,0.534,0.3125,0.4638
R_dimidiatus_30_R_dimidiatus_41,1.0,0.9457,0.6842,0.96,0.8434,0.7734,0.2188,0.6272,0.1667,0.4203
R_dimidiatus_30_R_dimidiatus_42,0.9024,1.0,0.7368,0.64,0.988,0.9688,0.3812,0.5672,0.1458,0.8551
R_dimidiatus_30_R_dimidiatus_43,0.8293,0.9457,0.7744,0.84,0.988,0.7031,0.1875,0.6671,0.2604,0.5797
R_dimidiatus_30_R_dimidiatus_44,0.9756,0.9457,0.812,0.88,0.9639,0.8281,0.3125,0.6138,0.7604,0.6087
R_dimidiatus_30_R_dimidiatus_45,0.8537,0.9457,0.6617,0.96,0.988,0.8516,0.2812,0.6804,0.6667,0.942
R_dimidiatus_30_R_dimidiatus_47,0.9512,0.8913,0.9624,0.76,0.988,0.625,0.25,0.6937,0.5521,0.7971
R_dimidiatus_30_R_dimidiatus_49,0.878,0.6196,0.6617,0.96,0.1687,0.8984,0.2188,0.747,0.6146,0.7391
R_dimidiatus_30_R_dimidiatus_52,0.9512,0.8913,0.7744,0.96,0.8675,0.4844,0.225,0.9001,0.7292,0.8406
R_dimidiatus_30_R_dimidiatus_53,0.6585,0.8152,0.6617,0.88,0.9157,0.8125,0.2688,0.8269,0.5833,0.7826
R_dimidiatus_30_R_dimidiatus_59,0.9268,0.8587,0.7143,0.88,0.9157,0.6758,0.2369,0.9368,0.676,0.9
R_dimidiatus_30_R_dimidiatus_65,0.9512,0.9457,0.782,0.96,0.9036,0.7547,0.2981,0.6931,0.7708,0.8913
R_dimidiatus_30_R_dimidiatus_66,0.878,0.8804,0.8571,0.96,0.9639,0.7359,0.2738,0.8802,0.7583,0.8725
R_dimidiatus_30_R_dimidiatus_67,0.9756,0.913,0.797,0.88,0.9639,0.6664,0.2219,0.8961,0.6865,0.787
R_dimidiatus_30_R_dimidiatus_68,0.9756,0.9348,0.7143,0.96,0.9639,0.8266,0.23,0.7716,0.6625,0.9449
R_dimidiatus_30_R_dimidiatus_69,0.9268,0.9022,0.6917,0.96,0.9759,0.7453,0.2188,0.8509,0.701,0.9565
R_dimidiatus_30_R_dimidiatus_70,0.9024,0.8696,0.7293,0.96,0.9639,0.8438,0.235,0.9434,0.6292,0.9942
R_dimidiatus_30_R_dimidiatus_72,0.878,0.6848,0.6917,0.88,0.9639,0.8023,0.2306,0.6664,0.7,0.9174
R_dimidiatus_30_R_dimidiatus_74,0.9512,0.9022,0.7068,0.96,0.9518,0.6875,0.2356,0.777,0.6313,0.9522
R_dimidiatus_30_R_dimidiatus_76,0.9512,0.8913,0.6617,1.0,0.8916,0.6852,0.1956,0.777,0.6042,0.8623
R_dimidiatus_30_R_dimidiatus_77,1.0,0.9348,0.6767,0.96,0.9759,0.5227,0.2425,0.7064,0.6021,0.8522
R_dimidiatus_30_R_dimidiatus_78,0.8537,0.9457,0.6917,0.96,0.9157,0.8375,0.2156,0.6611,0.7125,0.9435
R_dimidiatus_30_R_dimidiatus_80,0.9268,1.0,0.6617,1.0,0.8916,0.7664,0.2319,0.8575,0.5917,0.8841
R_dimidiatus_30_R_dimidiatus_83,1.0,1.0,0.6992,1.0,0.988,0.6516,0.1787,0.8429,0.5656,0.8681
R_dimidiatus_30_R_dimidiatus_84,0.878,1.0,0.7368,0.92,0.9036,0.8383,0.1662,0.8176,0.5781,0.929
R_dimidiatus_30_R_dimidiatus_85,0.9024,1.0,0.7068,0.96,0.9518,0.843,0.2656,0.7963,0.649,0.8275
R_dimidiatus_30_R_dimidiatus_86,0.9756,0.9565,0.7218,0.92,0.9759,0.7648,0.2544,0.8389,0.6177,0.9623
R_dimidiatus_30_R_dimidiatus_90,0.8293,0.9674,0.782,0.88,0.9639,0.625,0.2725,0.8216,0.601,0.8942
R_dimidiatus_30_R_dimidiatus_98,0.9024,0.9674,0.6767,0.88,1.0,0.6633,0.1981,0.978,0.7094,0.9899
R_dimidiatus_30_R_dimidiatus_102,0.9024,0.9565,0.6842,0.92,0.9398,0.8117,0.2319,0.7916,0.6042,0.8522
R_dimidiatus_30_R_dimidiatus_106,0.9512,0.8913,0.7744,0.92,0.9518,0.6406,0.1894,0.8822,0.6875,0.8986
R_dimidiatus_30_R_dimidiatus_200,0.561,0.2935,0.5113,0.36,0.6024,0.75,1.0,0.028,0.1042,0.9855
R_dimidiatus_30_R_dimidiatus_201,0.9024,0.8587,0.9774,0.72,0.8675,0.6719,1.0,0.6272,0.0,0.5797
R_dimidiatus_30_R_dimidiatus_203,0.9024,0.913,0.8872,0.68,0.9759,0.5156,1.0,0.5606,0.8333,0.9855
R_dimidiatus_30_R_dimidiatus_204,0.9756,0.9674,0.8421,0.96,0.9398,0.8477,1.0,0.8249,0.7198,0.9536
R_dimidiatus_30_R_dimidiatus_205,0.878,0.9457,0.8271,0.84,0.9759,0.6039,1.0,0.7397,0.8104,0.9638
R_dimidiatus_30_R_icteronotus_02,0.8293,0.7935,0.9248,0.92,0.988,0.7656,1.0,0.787,0.4792,0.6667
R_dimidiatus_30_R_icteronotus_04,0.8293,0.837,0.7218,1.0,0.8313,0.9375,0.25,0.6138,0.3646,0.7826
R_dimidiatus_30_R_icteronotus_05,0.7805,0.9457,0.6391,0.96,0.8675,0.7812,0.225,0.534,0.4167,0.7971
R_dimidiatus_30_R_icteronotus_06,0.878,0.837,0.5865,0.96,0.8313,0.9531,0.125,0.6738,0.7188,0.7681
R_dimidiatus_30_R_icteronotus_07,0.8293,0.837,0.6992,0.76,0.8675,0.8672,0.1375,0.8003,0.7292,0.8841
R_dimidiatus_30_R_icteronotus_08,0.2927,0.837,0.6617,0.84,0.9277,0.8906,0.2438,0.6605,0.6354,0.8406
R_dimidiatus_30_R_icteronotus_09,0.7317,0.8043,0.797,0.84,0.8554,0.75,0.1813,0.6538,0.5521,0.8696
R_dimidiatus_30_R_icteronotus_10,0.9024,0.7065,0.7744,0.76,0.8675,0.9922,0.0687,0.7137,0.5833,0.6087
R_dimidiatus_30_R_icteronotus_11,0.8537,0.8152,0.5113,0.64,0.9157,0.9492,0.1706,0.972,0.8479,0.9841
R_dimidiatus_30_R_icteronotus_12,0.8293,0.7717,0.5865,0.8,0.8434,0.9273,0.0994,0.9474,0.7812,0.8
R_dimidiatus_30_R_icteronotus_13,0.8537,0.8043,0.6767,0.84,0.8313,0.5547,0.0619,0.9574,0.7354,0.9145
R_dimidiatus_30_R_icteronotus_14,0.8049,0.9022,0.7068,0.84,0.9277,0.9844,0.0,0.6957,0.4302,0.8406
R_dimidiatus_30_R_icteronotus_15,0.9268,0.9239,0.7218,1.0,0.9578,0.818,0.1562,0.9048,0.6208,0.771
R_dimidiatus_30_R_icteronotus_16,0.7805,0.9457,0.5113,0.64,0.8795,0.9883,0.1544,0.8569,0.5604,0.829
R_dimidiatus_30_R_icteronotus_17,0.8293,1.0,0.4962,0.68,0.8554,0.8633,0.0344,0.9993,0.5781,0.9942
R_dimidiatus_30_R_icteronotus_18,0.878,0.8804,0.4887,0.8,0.8916,0.8773,0.1075,0.9967,0.7198,0.8435
R_dimidiatus_30_R_icteronotus_22,0.9268,0.9565,0.5489,0.84,0.9277,0.9984,0.1631,0.9521,0.5875,0.7029
R_dimidiatus_30_R_icteronotus_23,0.8293,0.9457,0.5865,0.8,0.9398,0.9203,0.1475,0.8222,0.6125,0.8623
R_dimidiatus_30_R_icteronotus_24,0.8537,0.913,0.5263,0.76,0.9036,0.7695,0.0663,0.8981,0.6302,0.7333
R_dimidiatus_30_R_icteronotus_26,0.9268,0.8641,0.6632,0.9,0.891,0.9969,0.1375,0.7723,0.5906,0.8217
R_dimidiatus_30_R_icteronotus_28,0.7805,0.9457,0.6617,0.96,0.9398,0.8844,0.1356,0.8209,0.6875,0.7493
R_dimidiatus_30_R_icteronotus_50,0.7073,0.8478,0.6917,1.0,1.0,0.8938,1.0,0.3675,0.8844,0.6739
R_dimidiatus_30_R_icteronotus_51,0.9268,0.9348,0.7293,0.96,0.8795,0.9766,1.0,0.4301,0.849,0.7609
R_dimidiatus_30_R_icteronotus_52,0.8537,0.7826,0.8571,0.72,0.9639,0.6719,1.0,0.6272,0.3125,0.9855
R_dimidiatus_30_R_icteronotus_53,0.9512,0.9348,0.7895,0.72,1.0,0.8523,1.0,0.6571,0.5667,0.7841
R_dimidiatus_33_R_dimidiatus_36,0.3415,0.9239,0.9549,0.6,0.9759,0.6797,0.0437,0.727,0.8958,0.8261
R_dimidiatus_33_R_dimidiatus_37,0.9756,0.9457,1.0,0.68,1.0,0.7422,0.375,0.7803,0.8542,0.7101
R_dimidiatus_33_R_dimidiatus_38,0.9512,1.0,0.9624,0.92,0.9157,0.7187,0.3125,0.8469,0.9375,0.8261
R_dimidiatus_33_R_dimidiatus_40,0.878,0.9457,0.9925,0.68,0.988,0.5234,0.3438,0.8003,0.5521,0.1884
R_dimidiatus_33_R_dimidiatus_41,0.9512,1.0,0.9774,0.6,0.8795,0.4141,0.2188,0.8935,0.4062,0.1449
R_dimidiatus_33_R_dimidiatus_42,0.9512,0.9457,0.9248,1.0,0.9759,0.6094,0.3812,0.8336,0.3854,0.5797
R_dimidiatus_33_R_dimidiatus_43,0.878,1.0,0.8872,0.8,0.9759,0.3437,0.1875,0.9334,0.5,0.3043
R_dimidiatus_33_R_dimidiatus_44,0.9268,0.8913,0.8496,0.76,0.9277,0.4688,0.3125,0.8802,1.0,0.8841
R_dimidiatus_33_R_dimidiatus_45,0.8049,1.0,1.0,0.6,0.9759,0.4922,0.2812,0.9467,0.9062,0.7826
R_dimidiatus_33_R_dimidiatus_47,1.0,0.9457,0.6992,0.88,0.9759,0.2656,0.25,0.9601,0.7917,0.5217
R_dimidiatus_33_R_dimidiatus_49,0.8293,0.5652,1.0,0.6,0.1325,0.5391,0.2188,0.9867,0.8542,0.9855
R_dimidiatus_33_R_dimidiatus_52,1.0,0.9457,0.8872,0.6,0.9036,0.8438,0.225,0.8336,0.9687,0.8841
R_dimidiatus_33_R_dimidiatus_53,0.7073,0.8696,1.0,0.52,0.9518,0.4531,0.2688,0.9068,0.8229,0.942
R_dimidiatus_33_R_dimidiatus_59,0.9756,0.913,0.9474,0.76,0.9518,0.3164,0.2369,0.7969,0.9156,0.8246
R_dimidiatus_33_R_dimidiatus_65,1.0,1.0,0.8797,0.68,0.9398,0.3953,0.2981,0.9594,0.9896,0.8333
R_dimidiatus_33_R_dimidiatus_66,0.9268,0.9348,0.8045,0.68,1.0,0.3766,0.2738,0.8535,0.9979,0.8522
R_dimidiatus_33_R_dimidiatus_67,0.9268,0.9674,0.8647,0.76,1.0,0.307,0.2219,0.8375,0.926,0.9377
R_dimidiatus_33_R_dimidiatus_68,0.9268,0.9891,0.9474,0.6,0.9277,0.4672,0.23,0.9621,0.9021,0.7797
R_dimidiatus_33_R_dimidiatus_69,0.9756,0.9565,0.9699,0.6,0.988,0.3859,0.2188,0.8828,0.9406,0.7681
R_dimidiatus_33_R_dimidiatus_70,0.9512,0.9239,0.9323,0.68,1.0,0.4844,0.235,0.7903,0.8687,0.7188
R_dimidiatus_33_R_dimidiatus_72,0.9268,0.6304,0.9699,0.52,1.0,0.8383,0.2306,0.9328,0.9396,0.8072
R_dimidiatus_33_R_dimidiatus_74,1.0,0.9565,0.9549,0.68,0.988,0.3281,0.2356,0.9567,0.8708,0.7725
R_dimidiatus_33_R_dimidiatus_76,1.0,0.9457,1.0,0.64,0.9277,0.3258,0.1956,0.9567,0.8438,0.8623
R_dimidiatus_33_R_dimidiatus_77,0.9512,0.9891,0.985,0.6,0.988,0.1633,0.2425,0.9727,0.8417,0.8725
R_dimidiatus_33_R_dimidiatus_78,0.9024,1.0,0.9699,0.68,0.9518,0.4781,0.2156,0.9274,0.9521,0.7812
R_dimidiatus_33_R_dimidiatus_80,0.9756,0.9457,1.0,0.64,0.9277,0.407,0.2319,0.8762,0.8312,0.8406
R_dimidiatus_33_R_dimidiatus_83,0.9512,0.9457,0.9624,0.64,0.9759,0.2922,0.1787,0.8908,0.8052,0.8565
R_dimidiatus_33_R_dimidiatus_84,0.9268,0.9457,0.9248,0.72,0.9398,0.4789,0.1662,0.9161,0.8177,0.7957
R_dimidiatus_33_R_dimidiatus_85,0.9512,0.9457,0.9549,0.68,0.988,0.4836,0.2656,0.9374,0.8885,0.8971
R_dimidiatus_33_R_dimidiatus_86,0.9268,0.9891,0.9398,0.72,0.9398,0.4055,0.2544,0.8948,0.8573,0.687
R_dimidiatus_33_R_dimidiatus_90,0.878,0.913,0.8797,0.76,0.9277,0.2656,0.2725,0.9121,0.8406,0.8304
R_dimidiatus_33_R_dimidiatus_98,0.9512,0.9783,0.985,0.52,0.9639,0.3039,0.1981,0.7117,0.949,0.7145
R_dimidiatus_33_R_dimidiatus_102,0.9512,0.9891,0.9774,0.72,0.9759,0.4523,0.2319,0.9421,0.8438,0.8725
R_dimidiatus_33_R_dimidiatus_106,1.0,0.9457,0.8872,0.72,0.988,0.2813,0.1894,0.8515,0.9271,0.8261
R_dimidiatus_33_R_dimidiatus_200,0.6098,0.2391,0.1729,0.72,0.5663,0.3906,1.0,0.2943,0.3437,0.7101
R_dimidiatus_33_R_dimidiatus_201,0.9512,0.8043,0.6391,0.92,0.8313,0.3125,1.0,0.8935,0.2396,0.8551
R_dimidiatus_33_R_dimidiatus_203,0.9512,0.8587,0.5489,0.32,0.988,0.1562,1.0,0.8269,0.9271,0.7101
R_dimidiatus_33_R_dimidiatus_204,0.9268,0.913,0.8195,0.6,0.9036,0.4883,1.0,0.9088,0.9594,0.771
R_dimidiatus_33_R_dimidiatus_205,0.9268,0.8913,0.8346,0.8,0.988,0.2445,1.0,0.994,0.95,0.6884
R_dimidiatus_33_R_icteronotus_02,0.7805,0.8478,0.7368,0.72,0.9518,0.875,1.0,0.9467,0.7187,0.942
R_dimidiatus_33_R_icteronotus_04,0.878,0.8913,0.9398,0.64,0.8675,0.7031,0.25,0.8802,0.6042,0.942
R_dimidiatus_33_R_icteronotus_05,0.7317,1.0,0.9774,0.6,0.9036,0.8594,0.225,0.8003,0.6562,0.9275
R_dimidiatus_33_R_icteronotus_06,0.8293,0.8913,0.9248,0.6,0.8675,0.5938,0.125,0.9401,0.9583,0.9565
R_dimidiatus_33_R_icteronotus_07,0.7805,0.8913,0.9624,0.4,0.9036,0.5078,0.1375,0.9334,0.9687,0.8406
R_dimidiatus_33_R_icteronotus_08,0.3415,0.8913,1.0,0.8,0.9639,0.5312,0.2438,0.9268,0.875,0.8841
R_dimidiatus_33_R_icteronotus_09,0.6829,0.8587,0.8647,0.8,0.8916,0.8906,0.1813,0.9201,0.7917,0.8551
R_dimidiatus_33_R_icteronotus_10,0.8537,0.7609,0.8872,0.4,0.9036,0.6484,0.0687,0.98,0.8229,0.8841
R_dimidiatus_33_R_icteronotus_11,0.8049,0.8696,0.8496,0.28,0.9518,0.6914,0.1706,0.7057,0.9125,0.7087
R_dimidiatus_33_R_icteronotus_12,0.7805,0.8261,0.9248,0.44,0.8795,0.7133,0.0994,0.7863,0.9792,0.9246
R_dimidiatus_33_R_icteronotus_13,0.8049,0.8587,0.985,0.48,0.8675,0.1953,0.0619,0.7763,0.975,0.8101
R_dimidiatus_33_R_icteronotus_14,0.7561,0.9565,0.9549,0.48,0.9639,0.625,0.0,0.9621,0.6698,0.5652
R_dimidiatus_33_R_icteronotus_15,0.878,0.9783,0.9398,0.64,0.994,0.4586,0.1562,0.8289,0.8604,0.9536
R_dimidiatus_33_R_icteronotus_16,0.7317,1.0,0.8496,0.28,0.9157,0.6523,0.1544,0.8768,0.8,0.8957
R_dimidiatus_33_R_icteronotus_17,0.7805,0.9457,0.8346,0.32,0.8916,0.5039,0.0344,0.7344,0.8177,0.7304
R_dimidiatus_33_R_icteronotus_18,0.8293,0.9348,0.8271,0.44,0.9277,0.518,0.1075,0.7304,0.9594,0.8812
R_dimidiatus_33_R_icteronotus_22,0.878,0.9891,0.8872,0.48,0.9639,0.6422,0.1631,0.7816,0.8271,0.9783
R_dimidiatus_33_R_icteronotus_23,0.7805,1.0,0.9248,0.44,0.9759,0.5609,0.1475,0.9115,0.8521,0.8623
R_dimidiatus_33_R_icteronotus_24,0.8049,0.9674,0.8647,0.4,0.9398,0.4102,0.0663,0.8356,0.8698,0.9913
R_dimidiatus_33_R_icteronotus_26,0.878,0.9185,0.9985,0.54,0.9271,0.6375,0.1375,0.9614,0.8302,0.9029
R_dimidiatus_33_R_icteronotus_28,0.8293,1.0,1.0,0.68,0.9759,0.525,0.1356,0.9128,0.9271,0.9754
R_dimidiatus_33_R_icteronotus_50,0.6585,0.9022,0.9699,0.64,0.9639,0.7469,1.0,0.6338,0.876,0.9493
R_dimidiatus_33_R_icteronotus_51,0.878,0.9891,0.9323,0.6,0.8434,0.6641,1.0,0.6964,0.9115,0.9638
R_dimidiatus_33_R_icteronotus_52,0.8049,0.837,0.8045,0.36,0.9277,0.3125,1.0,0.8935,0.5521,0.7101
R_dimidiatus_33_R_icteronotus_53,0.9024,0.9891,0.8722,0.92,0.9639,0.493,1.0,0.9234,0.8062,0.9406
